4.456684010483e+11,4.783687005700e+03,2.467155772448e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.633656252589e+03,5.213372484565e+17,1.398799795704e+34,1.849156893986e+34,2.489166128671e+16,2.617976400256e+35,1.350298925170e+33,
4.456332018234e+11,4.755473100710e+03,2.433309362975e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.618123102698e+03,5.213372484565e+17,1.417624145041e+34,1.871424993869e+34,2.363286205968e+16,2.653322931818e+35,1.373862789061e+33,
4.455973941238e+11,4.727419114768e+03,2.399923993396e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.602677996152e+03,5.213372484565e+17,1.436699647708e+34,1.893961252864e+34,2.243772172130e+16,2.689144659966e+35,1.397838010398e+33,
4.455609675319e+11,4.699524069771e+03,2.366993373014e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.587320394456e+03,5.213372484565e+17,1.456029586584e+34,1.916768900225e+34,2.130302097016e+16,2.725447909606e+35,1.422231779898e+33,
4.455239114552e+11,4.671786992813e+03,2.334511296954e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.572049761977e+03,5.213372484565e+17,1.475617285327e+34,1.939851204090e+34,2.022570330857e+16,2.762239087835e+35,1.447051414568e+33,
4.454862151236e+11,4.644206916146e+03,2.302471644983e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.556865565922e+03,5.213372484565e+17,1.495466108810e+34,1.963211471956e+34,1.920286680932e+16,2.799524684947e+35,1.472304359959e+33,
4.454478675865e+11,4.616782877150e+03,2.270868380367e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.541767276321e+03,5.213372484565e+17,1.515579463562e+34,1.986853051148e+34,1.823175629894e+16,2.837311275450e+35,1.497998192458e+33,
4.454088577098e+11,4.589513918297e+03,2.239695548721e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.526754366008e+03,5.213372484565e+17,1.535960798215e+34,2.010779329301e+34,1.730975593617e+16,2.875605519086e+35,1.524140621629e+33,
4.453691741734e+11,4.562399087116e+03,2.208947276895e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.511826310599e+03,5.213372484565e+17,1.556613603946e+34,2.034993734845e+34,1.643438216575e+16,2.914414161876e+35,1.550739492592e+33,
4.453288054675e+11,4.535437436163e+03,2.178617771862e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.496982588481e+03,5.213372484565e+17,1.577541414926e+34,2.059499737497e+34,1.560327702863e+16,2.953744037157e+35,1.577802788454e+33,
4.452877398903e+11,4.508628022982e+03,2.148701319626e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.482222680784e+03,5.213372484565e+17,1.598747808774e+34,2.084300848756e+34,1.481420181037e+16,2.993602066646e+35,1.605338632774e+33,
4.452459655446e+11,4.481969910076e+03,2.119192284143e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.467546071372e+03,5.213372484565e+17,1.620236407001e+34,2.109400622407e+34,1.406503101083e+16,3.033995261504e+35,1.633355292087e+33,
4.452034703344e+11,4.455462164873e+03,2.090085106260e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.452952246815e+03,5.213372484565e+17,1.642010875474e+34,2.134802655033e+34,1.335374661882e+16,3.074930723415e+35,1.661861178469e+33,
4.451602419625e+11,4.429103859692e+03,2.061374302669e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.438440696380e+03,5.213372484565e+17,1.664074924865e+34,2.160510586527e+34,1.267843267621e+16,3.116415645673e+35,1.690864852152e+33,
4.451162679267e+11,4.402894071711e+03,2.033054464864e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.424010912008e+03,5.213372484565e+17,1.686432311113e+34,2.186528100613e+34,1.203727011703e+16,3.158457314282e+35,1.720375024190e+33,
4.450715355167e+11,4.376831882931e+03,2.005120258130e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.409662388295e+03,5.213372484565e+17,1.709086835880e+34,2.212858925379e+34,1.142853186753e+16,3.201063109065e+35,1.750400559173e+33,
4.450260318109e+11,4.350916380152e+03,1.977566420534e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.395394622479e+03,5.213372484565e+17,1.732042347018e+34,2.239506833805e+34,1.085057819400e+16,3.244240504782e+35,1.780950477997e+33,
4.449797436731e+11,4.325146654930e+03,1.950387761930e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.381207114418e+03,5.213372484565e+17,1.755302739024e+34,2.266475644307e+34,1.030185228591e+16,3.287997072264e+35,1.812033960682e+33,
4.449326577490e+11,4.299521803554e+03,1.923579162983e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.367099366572e+03,5.213372484565e+17,1.778871953510e+34,2.293769221284e+34,9.780876062385e+15,3.332340479549e+35,1.843660349251e+33,
4.448847604630e+11,4.274040927010e+03,1.897135574201e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.353070883991e+03,5.213372484565e+17,1.802753979667e+34,2.321391475671e+34,9.286246190752e+15,3.377278493037e+35,1.875839150657e+33,
4.448360380142e+11,4.248703130947e+03,1.871052014987e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.339121174291e+03,5.213372484565e+17,1.826952854728e+34,2.349346365499e+34,8.816630306450e+15,3.422818978650e+35,1.908580039772e+33,
4.447864763737e+11,4.223507525652e+03,1.845323572696e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.325249747639e+03,5.213372484565e+17,1.851472664440e+34,2.377637896464e+34,8.370763424087e+15,3.468969903005e+35,1.941892862430e+33,
4.447360612803e+11,4.198453226014e+03,1.819945401707e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.311456116740e+03,5.213372484565e+17,1.876317543528e+34,2.406270122499e+34,7.947444530001e+15,3.515739334596e+35,1.975787638537e+33,
4.446847782374e+11,4.173539351494e+03,1.794912722514e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.297739796812e+03,5.213372484565e+17,1.901491676164e+34,2.435247146355e+34,7.545533347136e+15,3.563135444988e+35,2.010274565228e+33,
4.446326125091e+11,4.148765026094e+03,1.770220820822e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.284100305575e+03,5.213372484565e+17,1.926999296438e+34,2.464573120192e+34,7.163947263529e+15,3.611166510018e+35,2.045364020101e+33,
4.445795491165e+11,4.124129378326e+03,1.745865046656e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.270537163232e+03,5.213372484565e+17,1.952844688827e+34,2.494252246169e+34,6.801658416114e+15,3.659840911013e+35,2.081066564502e+33,
4.445255728339e+11,4.099631541185e+03,1.721840813488e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.257049892455e+03,5.213372484565e+17,1.979032188661e+34,2.524288777050e+34,6.457690922017e+15,3.709167136011e+35,2.117392946884e+33,
4.444706681852e+11,4.075270652112e+03,1.698143597369e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.243638018361e+03,5.213372484565e+17,2.005566182598e+34,2.554687016811e+34,6.131118249853e+15,3.759153780997e+35,2.154354106225e+33,
4.444148194401e+11,4.051045852972e+03,1.674768936077e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.230301068504e+03,5.213372484565e+17,2.032451109085e+34,2.585451321259e+34,5.821060723968e+15,3.809809551148e+35,2.191961175519e+33,
4.443580106096e+11,4.026956290017e+03,1.651712428277e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.217038572855e+03,5.213372484565e+17,2.059691458836e+34,2.616586098654e+34,5.526683154893e+15,3.861143262086e+35,2.230225485333e+33,
4.443002254429e+11,4.003001113860e+03,1.628969732685e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.203850063784e+03,5.213372484565e+17,2.087291775292e+34,2.648095810342e+34,5.247192589628e+15,3.913163841146e+35,2.269158567437e+33,
4.442414474228e+11,3.979179479445e+03,1.606536567259e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.190735076046e+03,5.213372484565e+17,2.115256655094e+34,2.679984971394e+34,4.981836175695e+15,3.965880328649e+35,2.308772158506e+33,
4.441816597619e+11,3.955490546020e+03,1.584408708381e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.177693146765e+03,5.213372484565e+17,2.143590748542e+34,2.712258151252e+34,4.729899133209e+15,4.019301879187e+35,2.349078203896e+33,
4.441208453984e+11,3.931933477101e+03,1.562581990070e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.164723815415e+03,5.213372484565e+17,2.172298760068e+34,2.744919974387e+34,4.490702829506e+15,4.073437762920e+35,2.390088861495e+33,
4.440589869919e+11,3.908507440452e+03,1.541052303188e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.151826623810e+03,5.213372484565e+17,2.201385448691e+34,2.777975120955e+34,4.263602951138e+15,4.128297366878e+35,2.431816505655e+33,
4.439960669194e+11,3.885211608051e+03,1.519815594672e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.139001116081e+03,5.213372484565e+17,2.230855628483e+34,2.811428327476e+34,4.047987768310e+15,4.183890196277e+35,2.474273731200e+33,
4.439320672709e+11,3.862045156062e+03,1.498867866764e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.126246838667e+03,5.213372484565e+17,2.260714169026e+34,2.845284387506e+34,3.843276487087e+15,4.240225875845e+35,2.517473357516e+33,
4.438669698452e+11,3.839007264807e+03,1.478205176263e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.113563340295e+03,5.213372484565e+17,2.290965995870e+34,2.879548152329e+34,3.648917684937e+15,4.297314151151e+35,2.561428432731e+33,
4.438007561453e+11,3.816097118741e+03,1.457823633775e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.100950171966e+03,5.213372484565e+17,2.321616090986e+34,2.914224531645e+34,3.464387825384e+15,4.355164889949e+35,2.606152237969e+33,
4.437334073742e+11,3.793313906420e+03,1.437719402985e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.088406886941e+03,5.213372484565e+17,2.352669493218e+34,2.949318494284e+34,3.289189847777e+15,4.413788083536e+35,2.651658291699e+33,
4.436649044306e+11,3.770656820477e+03,1.417888699929e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.075933040724e+03,5.213372484565e+17,2.384131298727e+34,2.984835068907e+34,3.122851828380e+15,4.473193848102e+35,2.697960354175e+33,
4.435952279038e+11,3.748125057591e+03,1.398327792286e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.063528191047e+03,5.213372484565e+17,2.416006661441e+34,3.020779344735e+34,2.964925709171e+15,4.533392426109e+35,2.745072431964e+33,
4.435243580699e+11,3.725717818462e+03,1.379032998668e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.051191897856e+03,5.213372484565e+17,2.448300793492e+34,3.057156472274e+34,2.814986090922e+15,4.594394187668e+35,2.793008782568e+33,
4.434522748866e+11,3.703434307786e+03,1.360000687930e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.038923723297e+03,5.213372484565e+17,2.481018965652e+34,3.093971664052e+34,2.672629087325e+15,4.656209631920e+35,2.841783919145e+33,
4.433789579888e+11,3.681273734224e+03,1.341227278485e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.026723231699e+03,5.213372484565e+17,2.514166507766e+34,3.131230195371e+34,2.537471237051e+15,4.718849388441e+35,2.891412615327e+33,
4.433043866838e+11,3.659235310381e+03,1.322709237626e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.014589989561e+03,5.213372484565e+17,2.547748809176e+34,3.168937405058e+34,2.409148470844e+15,4.782324218638e+35,2.941909910138e+33,
4.432285399466e+11,3.637318252773e+03,1.304443080863e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,2.002523565538e+03,5.213372484565e+17,2.581771319145e+34,3.207098696231e+34,2.287315130837e+15,4.846645017162e+35,2.993291113020e+33,
4.431513964149e+11,3.615521781807e+03,1.286425371264e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.990523530424e+03,5.213372484565e+17,2.616239547271e+34,3.245719537077e+34,2.171643039468e+15,4.911822813332e+35,3.045571808960e+33,
4.430729343845e+11,3.593845121754e+03,1.268652718808e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.978589457141e+03,5.213372484565e+17,2.651159063897e+34,3.284805461628e+34,2.061820615486e+15,4.977868772555e+35,3.098767863729e+33,
4.429931318042e+11,3.572287500719e+03,1.251121779744e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.966720920725e+03,5.213372484565e+17,2.686535500512e+34,3.324362070562e+34,1.957552034649e+15,5.044794197764e+35,3.152895429232e+33,
4.429119662708e+11,3.550848150623e+03,1.233829255963e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.954917498310e+03,5.213372484565e+17,2.722374550151e+34,3.364395032002e+34,1.858556432881e+15,5.112610530858e+35,3.207970948971e+33,
4.428294150241e+11,3.529526307172e+03,1.216771894375e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.943178769113e+03,5.213372484565e+17,2.758681967778e+34,3.404910082325e+34,1.764567149717e+15,5.181329354150e+35,3.264011163627e+33,
4.427454549419e+11,3.508321209836e+03,1.199946486296e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.931504314426e+03,5.213372484565e+17,2.795463570669e+34,3.445913026992e+34,1.675331010011e+15,5.250962391818e+35,3.321033116762e+33,
4.426600625349e+11,3.487232101823e+03,1.183349866842e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.919893717597e+03,5.213372484565e+17,2.832725238788e+34,3.487409741370e+34,1.590607641967e+15,5.321521511370e+35,3.379054160643e+33,
4.425732139412e+11,3.466258230053e+03,1.166978914333e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.908346564018e+03,5.213372484565e+17,2.870472915141e+34,3.529406171584e+34,1.510168829661e+15,5.393018725104e+35,3.438091962192e+33,
4.424848849216e+11,3.445398845138e+03,1.150830549704e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.896862441115e+03,5.213372484565e+17,2.908712606140e+34,3.571908335359e+34,1.433797898306e+15,5.465466191585e+35,3.498164509068e+33,
4.423950508539e+11,3.424653201356e+03,1.134901735926e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.885440938329e+03,5.213372484565e+17,2.947450381940e+34,3.614922322891e+34,1.361289130598e+15,5.538876217115e+35,3.559290115877e+33,
4.423036867275e+11,3.404020556625e+03,1.119189477431e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.874081647109e+03,5.213372484565e+17,2.986692376774e+34,3.658454297714e+34,1.292447212591e+15,5.613261257219e+35,3.621487430526e+33,
4.422107671387e+11,3.383500172486e+03,1.103690819551e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.862784160896e+03,5.213372484565e+17,3.026444789279e+34,3.702510497586e+34,1.227086707583e+15,5.688633918125e+35,3.684775440708e+33,
4.421162662844e+11,3.363091314074e+03,1.088402847955e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.851548075111e+03,5.213372484565e+17,3.066713882800e+34,3.747097235382e+34,1.165031556615e+15,5.765006958260e+35,3.749173480533e+33,
4.420201579572e+11,3.342793250099e+03,1.073322688107e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.840372987142e+03,5.213372484565e+17,3.107505985696e+34,3.792220899998e+34,1.106114604225e+15,5.842393289734e+35,3.814701237312e+33,
4.419224155398e+11,3.322605252822e+03,1.058447504716e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.829258496334e+03,5.213372484565e+17,3.148827491620e+34,3.837887957267e+34,1.050177148193e+15,5.920805979840e+35,3.881378758479e+33,
4.418230119992e+11,3.302526598035e+03,1.043774501208e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.818204203973e+03,5.213372484565e+17,3.190684859793e+34,3.884104950886e+34,9.970685120449e+14,6.000258252553e+35,3.949226458683e+33,
4.417219198814e+11,3.282556565034e+03,1.029300919198e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.807209713277e+03,5.213372484565e+17,3.233084615263e+34,3.930878503353e+34,9.466456391881e+14,6.080763490026e+35,4.018265127021e+33,
4.416191113055e+11,3.262694436606e+03,1.015024037965e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.796274629384e+03,5.213372484565e+17,3.276033349148e+34,3.978215316915e+34,8.987727075604e+14,6.162335234092e+35,4.088515934451e+33,
4.415145579583e+11,3.242939498998e+03,1.000941173945e+13,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.785398559339e+03,5.213372484565e+17,3.319537718862e+34,4.026122174531e+34,8.533207637741e+14,6.244987187769e+35,4.160000441358e+33,
4.414082310883e+11,3.223291041905e+03,9.870496802221e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.774581112082e+03,5.213372484565e+17,3.363604448327e+34,4.074605940843e+34,8.101673757591e+14,6.328733216761e+35,4.232740605295e+33,
4.413001014999e+11,3.203748358444e+03,9.733469460300e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.763821898440e+03,5.213372484565e+17,3.408240328167e+34,4.123673563156e+34,7.691963029721e+14,6.413587350959e+35,4.306758788908e+33,
4.411901395479e+11,3.184310745133e+03,9.598303962602e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.753120531112e+03,5.213372484565e+17,3.453452215885e+34,4.173332072439e+34,7.302971832845e+14,6.499563785945e+35,4.382077768023e+33,
4.410783151312e+11,3.164977501877e+03,9.464974909763e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.742476624660e+03,5.213372484565e+17,3.499247036021e+34,4.223588584330e+34,6.933652357046e+14,6.586676884488e+35,4.458720739936e+33,
4.409645976874e+11,3.145747931941e+03,9.333457249356e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.731889795497e+03,5.213372484565e+17,3.545631780287e+34,4.274450300156e+34,6.583009781326e+14,6.674941178049e+35,4.536711331881e+33,
4.408489561866e+11,3.126621341937e+03,9.203726271164e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.721359661879e+03,5.213372484565e+17,3.592613507691e+34,4.325924507961e+34,6.250099593902e+14,6.764371368271e+35,4.616073609693e+33,
4.407313591253e+11,3.107597041800e+03,9.075757602526e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.710885843892e+03,5.213372484565e+17,3.640199344627e+34,4.378018583558e+34,5.934025048012e+14,6.854982328470e+35,4.696832086677e+33,
4.406117745207e+11,3.088674344773e+03,8.949527203742e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.700467963441e+03,5.213372484565e+17,3.688396484953e+34,4.430739991581e+34,5.633934746382e+14,6.946789105128e+35,4.779011732673e+33,
4.404901699046e+11,3.069852567388e+03,8.825011363544e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.690105644243e+03,5.213372484565e+17,3.737212190043e+34,4.484096286553e+34,5.349020347854e+14,7.039806919370e+35,4.862637983335e+33,
4.403665123173e+11,3.051131029444e+03,8.702186694621e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.679798511815e+03,5.213372484565e+17,3.786653788812e+34,4.538095113973e+34,5.078514389989e+14,7.134051168445e+35,4.947736749624e+33,
4.402407683014e+11,3.032509053996e+03,8.581030129219e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.669546193464e+03,5.213372484565e+17,3.836728677720e+34,4.592744211409e+34,4.821688221782e+14,7.229537427191e+35,5.034334427526e+33,
4.401129038960e+11,3.013985967333e+03,8.461518914788e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.659348318279e+03,5.213372484565e+17,3.887444320748e+34,4.648051409607e+34,4.577850040930e+14,7.326281449504e+35,5.122457907982e+33,
4.399828846301e+11,2.995561098964e+03,8.343630609695e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.649204517122e+03,5.213372484565e+17,3.938808249350e+34,4.704024633612e+34,4.346343030345e+14,7.424299169786e+35,5.212134587073e+33,
4.398506755171e+11,2.977233781597e+03,8.227343078996e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.639114422616e+03,5.213372484565e+17,3.990828062367e+34,4.760671903906e+34,4.126543588919e+14,7.523606704396e+35,5.303392376417e+33,
4.397162410480e+11,2.959003351130e+03,8.112634490263e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.629077669139e+03,5.213372484565e+17,4.043511425927e+34,4.818001337557e+34,3.917859651748e+14,7.624220353076e+35,5.396259713833e+33,
4.395795451856e+11,2.940869146629e+03,7.999483309470e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.619093892814e+03,5.213372484565e+17,4.096866073302e+34,4.876021149378e+34,3.719729095318e+14,7.726156600384e+35,5.490765574240e+33,
4.394405513581e+11,2.922830510315e+03,7.887868296935e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.609162731503e+03,5.213372484565e+17,4.150899804739e+34,4.934739653112e+34,3.531618223327e+14,7.829432117096e+35,5.586939480820e+33,
4.392992224529e+11,2.904886787550e+03,7.777768503317e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.599283824794e+03,5.213372484565e+17,4.205620487256e+34,4.994165262613e+34,3.353020329098e+14,7.934063761609e+35,5.684811516442e+33,
4.391555208107e+11,2.887037326820e+03,7.669163265670e+12,1.303343121141e+17,2.355583439127e+17,1.303343121141e+17,1.589456813997e+03,5.213372484565e+17,4.261036054407e+34,5.054306493062e+34,3.183454330675e+14,8.040068581322e+35,5.784412335356e+33,
