0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
0.000000000000e+00,5.419015637172e+23,2.127453969212e+17,1.097160885227e+18,0.000000000000e+00,7.676116878418e+12,
