3.929378577720e+05,0.000000000000e+00,6.706520583471e-05,
3.861991843823e+05,0.000000000000e+00,6.719135504206e-05,
3.795760756249e+05,0.000000000000e+00,6.732214455302e-05,
3.730665496285e+05,0.000000000000e+00,6.745775225441e-05,
3.666686585094e+05,0.000000000000e+00,6.759836336285e-05,
3.603804877897e+05,0.000000000000e+00,6.774417076222e-05,
3.542001558232e+05,0.000000000000e+00,6.789537535890e-05,
3.481258132333e+05,0.000000000000e+00,6.805218645614e-05,
3.421556423589e+05,0.000000000000e+00,6.821482214840e-05,
3.362878567112e+05,0.000000000000e+00,6.838350973729e-05,
3.305207004383e+05,0.000000000000e+00,6.855848617009e-05,
3.248524478006e+05,0.000000000000e+00,6.873999850252e-05,
3.192814026537e+05,0.000000000000e+00,6.892830438726e-05,
3.138058979414e+05,0.000000000000e+00,6.912367258981e-05,
3.084242951964e+05,0.000000000000e+00,6.932638353342e-05,
3.031349840505e+05,0.000000000000e+00,6.953672987516e-05,
2.979363817522e+05,0.000000000000e+00,6.975501711498e-05,
2.928269326935e+05,0.000000000000e+00,6.998156424001e-05,
2.878051079441e+05,0.000000000000e+00,7.021670440648e-05,
2.828694047942e+05,0.000000000000e+00,7.046078566173e-05,
2.780183463046e+05,0.000000000000e+00,7.071417170898e-05,
2.732504808647e+05,0.000000000000e+00,7.097724271790e-05,
2.685643817585e+05,0.000000000000e+00,7.125039618397e-05,
2.639586467371e+05,0.000000000000e+00,7.153404784005e-05,
2.594318975996e+05,2.697089538678e-315,7.182863262383e-05,
2.549827797806e+05,2.982150860984e-294,7.213460570498e-05,
2.506099619445e+05,1.292192150937e-274,7.245244357634e-05,
2.463121355876e+05,2.724830773788e-256,7.278264521347e-05,
2.420880146463e+05,3.422401485030e-239,7.312573330777e-05,
2.379363351123e+05,3.091705210581e-223,7.348225557812e-05,
2.338558546543e+05,2.395314555244e-208,7.385278616702e-05,
2.298453522463e+05,1.875586045690e-194,7.423792712723e-05,
2.259036278024e+05,1.730081340178e-181,7.463831000564e-05,
2.220295018173e+05,2.168939831063e-169,7.505459753153e-05,
2.182218150139e+05,4.223037669453e-158,7.548748541709e-05,
2.144794279957e+05,1.446338924011e-147,7.593770427853e-05,
2.108012209065e+05,9.786766365522e-138,7.640602168697e-05,
2.071860930949e+05,1.458194917539e-128,7.689324435904e-05,
2.036329627853e+05,5.293399479594e-120,7.740022049777e-05,
2.001407667537e+05,5.145111300557e-112,7.792784229558e-05,
1.967084600099e+05,1.462356644281e-104,7.847704861182e-05,
1.933350154849e+05,1.319501940198e-97,7.904882783863e-05,
1.900194237230e+05,4.081108053801e-91,7.964422096997e-05,
1.867606925806e+05,4.647758127683e-85,8.026432488997e-05,
1.835578469284e+05,2.083598998401e-79,8.091029589814e-05,
1.804099283604e+05,3.913438536890e-74,8.158335349050e-05,
1.773159949065e+05,3.263890564142e-69,8.228478441751e-05,
1.742751207509e+05,1.276190913764e-64,8.301594704130e-05,
1.712863959552e+05,2.460895869362e-60,8.377827601684e-05,
1.683489261859e+05,2.453536310488e-56,8.457328732398e-05,
1.654618324467e+05,1.321799040302e-52,8.540258367951e-05,
1.626242508157e+05,4.009439971965e-49,8.626786036127e-05,
1.598353321870e+05,7.115807840955e-46,8.717091147897e-05,
1.570942420160e+05,7.658591179376e-43,8.811363673003e-05,
1.544001600704e+05,5.168676374287e-40,8.909804868170e-05,
1.517522801845e+05,2.256661153249e-37,9.012628062511e-05,
1.491498100176e+05,6.562280508899e-35,9.120059505074e-05,
1.465919708174e+05,1.306002983284e-32,9.232339279989e-05,
1.440779971868e+05,1.824505456031e-30,9.349722295130e-05,
1.416071368549e+05,1.832029071699e-28,9.472479350846e-05,
1.391786504517e+05,1.351740858563e-26,9.600898295868e-05,
1.367918112870e+05,7.481266520440e-25,9.735285278239e-05,
1.344459051331e+05,3.166110145406e-23,9.875966099843e-05,
1.321402300108e+05,1.043125564854e-21,1.002328768395e-04,
1.298740959795e+05,2.720673881757e-20,1.017761966614e-04,
1.276468249308e+05,5.705968439120e-19,1.033935611991e-04,
1.254577503852e+05,9.763945884947e-18,1.050891742958e-04,
1.233062172933e+05,1.381883507640e-16,1.068675232400e-04,
1.211915818393e+05,1.638247923739e-15,1.087334008639e-04,
1.191132112485e+05,1.646241303151e-14,1.106919295681e-04,
1.170704835980e+05,1.417792663787e-13,1.127485874553e-04,
1.150627876305e+05,1.057343581628e-12,1.149092367746e-04,
1.130895225714e+05,6.894187797028e-12,1.171801548995e-04,
1.111500979491e+05,3.965643199975e-11,1.195680680821e-04,
1.092439334182e+05,2.029303354109e-10,1.220801882556e-04,
1.073704585861e+05,9.310630225962e-10,1.247242531806e-04,
1.055291128420e+05,3.858148001570e-09,1.275085702657e-04,
1.037193451893e+05,1.453795978336e-08,1.304420644232e-04,
1.019406140805e+05,5.013167360884e-08,1.335343303621e-04,
1.001923872557e+05,1.591402427218e-07,1.367956897590e-04,
9.847414158279e+04,4.676378674438e-07,1.402372537974e-04,
9.678536290105e+04,1.278625337410e-06,1.438709916149e-04,
9.512554586741e+04,3.268685703443e-06,1.477098052553e-04,
9.349419380515e+04,7.847866608454e-06,1.517676117885e-04,
9.189081855529e+04,1.777053490913e-05,1.560594333259e-04,
9.031494033051e+04,3.809955279511e-05,1.606014957428e-04,
8.876608757159e+04,7.762402197463e-05,1.654113370016e-04,
8.724379680628e+04,1.508028784154e-04,1.705079260650e-04,
8.574761251066e+04,2.802474840559e-04,1.759117934976e-04,
8.427708697278e+04,4.996678890169e-04,1.816451749671e-04,
8.283178015871e+04,8.571002770566e-04,1.877321689889e-04,
8.141125958088e+04,1.418125748624e-03,1.941989104011e-04,
8.001510016863e+04,2.268705680038e-03,2.010737612144e-04,
7.864288414105e+04,3.517217764263e-03,2.083875206587e-04,
7.729420088193e+04,5.295293973231e-03,2.161736564416e-04,
7.596864681694e+04,7.757140760792e-03,2.244685594479e-04,
7.466582529280e+04,1.107715451579e-02,2.333118243476e-04,
7.338534645863e+04,1.544581300442e-02,2.427465588389e-04,
7.212682714930e+04,2.106400158024e-02,2.528197245410e-04,
7.088989077074e+04,2.813609554650e-02,2.635825128691e-04,
6.967416718726e+04,3.686224533326e-02,2.750907595697e-04,
6.847929261082e+04,4.743038455326e-02,2.874054019784e-04,
6.730490949213e+04,6.000849692719e-02,3.005929834787e-04,
6.615066641370e+04,7.473763957720e-02,3.147262101025e-04,
6.501621798463e+04,9.172613721451e-02,3.298845647084e-04,
6.390122473731e+04,1.110452485160e-01,3.461549847260e-04,
6.280535302582e+04,1.327264782287e-01,3.636326100444e-04,
6.172827492608e+04,1.567605810814e-01,3.824216082707e-04,
6.066966813774e+04,1.830981885914e-01,4.026360852828e-04,
5.962921588771e+04,2.116518958724e-01,4.244010897565e-04,
5.860660683541e+04,2.422995772769e-01,4.478537211564e-04,
5.760153497956e+04,2.748886583196e-01,4.731443515563e-04,
5.661369956668e+04,3.092410551677e-01,5.004379725808e-04,
5.564280500099e+04,3.451584984407e-01,5.299156797527e-04,
5.468856075608e+04,3.824279803939e-01,5.617763075783e-04,
5.375068128787e+04,4.208270986877e-01,5.962382298020e-04,
5.282888594923e+04,4.601291109837e-01,6.335413404193e-04,
5.192289890595e+04,5.001075583084e-01,6.739492322240e-04,
5.103244905427e+04,5.405403580485e-01,7.177515909034e-04,
5.015726993969e+04,5.812133070640e-01,7.652668239379e-04,
4.929709967725e+04,6.219229700555e-01,8.168449448219e-04,
4.845168087320e+04,6.624789571145e-01,8.728707343641e-04,
4.762076054794e+04,7.027056170267e-01,9.337672020317e-04,
4.680409006035e+04,7.424431895928e-01,9.999993714414e-04,
4.600142503335e+04,7.815484714864e-01,1.072078415141e-03,
4.521252528081e+04,8.198950566979e-01,1.150566164726e-03,
4.443715473566e+04,8.573732152198e-01,1.236080023040e-03,
4.367508137926e+04,8.938894731282e-01,1.329298305706e-03,
4.292607717195e+04,9.293659543768e-01,1.430966039366e-03,
4.218991798484e+04,9.637395401407e-01,1.541901243854e-03,
4.146638353273e+04,9.969608960194e-01,1.663001724871e-03,
4.075525730818e+04,1.028993411322e+00,1.795252402552e-03,
4.005632651676e+04,1.059812088397e+00,1.939733199558e-03,
3.936938201333e+04,1.089402413846e+00,2.097627509825e-03,
3.869421823948e+04,1.117759237625e+00,2.270231265798e-03,
3.803063316202e+04,1.144885680745e+00,2.458962617777e-03,
3.737842821253e+04,1.170792087445e+00,2.665372233748e-03,
3.673740822792e+04,1.195495033566e+00,2.891154221762e-03,
3.610738139203e+04,1.219016399193e+00,3.138157669314e-03,
3.548815917828e+04,1.241382510644e+00,3.408398785344e-03,
3.487955629318e+04,1.262623354340e+00,3.704073620214e-03,
3.428139062096e+04,1.282771863073e+00,4.027571327325e-03,
3.369348316900e+04,1.301863273623e+00,4.381487916917e-03,
3.311565801435e+04,1.319934553392e+00,4.768640437920e-03,
3.254774225101e+04,1.337023892904e+00,5.192081507708e-03,
3.198956593823e+04,1.353170260315e+00,5.655114092135e-03,
3.144096204967e+04,1.368413013726e+00,6.161306419581e-03,
3.090176642339e+04,1.382791566837e+00,6.714506892976e-03,
3.037181771275e+04,1.396345103419e+00,7.318858843193e-03,
2.985095733809e+04,1.409112336109e+00,7.978814946083e-03,
2.933902943933e+04,1.421131305148e+00,8.699151104127e-03,
2.883588082931e+04,1.432439212887e+00,9.484979572629e-03,
2.834136094794e+04,1.443072290077e+00,1.034176109006e-02,
2.785532181714e+04,1.453065690255e+00,1.127531575315e-02,
2.737761799661e+04,1.462453408785e+00,1.229183236016e-02,
2.690810654024e+04,1.471268223393e+00,1.339787593117e-02,
2.644664695338e+04,1.479541653328e+00,1.460039310282e-02,
2.599310115079e+04,1.487303934537e+00,1.590671508738e-02,
2.554733341532e+04,1.494584008509e+00,1.732455788303e-02,
2.510921035729e+04,1.501409522677e+00,1.886201942458e-02,
2.467860087458e+04,1.507806840533e+00,2.052757337175e-02,
2.425537611342e+04,1.513801059771e+00,2.233005924661e-02,
2.383940942978e+04,1.519416037025e+00,2.427866865282e-02,
2.343057635154e+04,1.524674417903e+00,2.638292733747e-02,
2.302875454119e+04,1.529597671224e+00,2.865267289167e-02,
2.263382375925e+04,1.534206126470e+00,3.109802792828e-02,
2.224566582828e+04,1.538519013641e+00,3.372936862489e-02,
2.186416459752e+04,1.542554504777e+00,3.655728857555e-02,
2.148920590813e+04,1.546329756556e+00,3.959255795673e-02,
2.112067755904e+04,1.549860953441e+00,4.284607807964e-02,
2.075846927337e+04,1.553163350946e+00,4.632883147167e-02,
2.040247266542e+04,1.556251318662e+00,5.005182770320e-02,
2.005258120824e+04,1.559138382740e+00,5.402604525077e-02,
1.970869020179e+04,1.561837267593e+00,5.826236976263e-02,
1.937069674155e+04,1.564359936629e+00,6.277152916520e-02,
1.903849968777e+04,1.566717631842e+00,6.756402611913e-02,
1.871199963518e+04,1.568920912167e+00,7.265006839786e-02,
1.839109888328e+04,1.570979690495e+00,7.803949781991e-02,
1.807570140706e+04,1.572903269296e+00,8.374171841580e-02,
1.776571282830e+04,1.574700374804e+00,8.976562455098e-02,
1.746104038731e+04,1.576379189753e+00,9.611952975581e-02,
1.716159291518e+04,1.577947384646e+00,1.028110970317e-01,
1.686728080650e+04,1.579412147574e+00,1.098472714082e-01,
1.657801599254e+04,1.580780212602e+00,1.172342155190e-01,
1.629371191490e+04,1.582057886739e+00,1.249772489444e-01,
1.601428349962e+04,1.583251075541e+00,1.330807920357e-01,
1.573964713171e+04,1.584365307373e+00,1.415483148923e-01,
1.546972063012e+04,1.585405756371e+00,1.503822921053e-01,
1.520442322318e+04,1.586377264162e+00,1.595841638162e-01,
1.494367552440e+04,1.587284360382e+00,1.691543035622e-01,
1.468739950872e+04,1.588131282031e+00,1.790919932984e-01,
1.443551848917e+04,1.588921991737e+00,1.893954058952e-01,
1.418795709394e+04,1.589660194957e+00,2.000615953206e-01,
1.394464124378e+04,1.590349356178e+00,2.110864946157e-01,
1.370549812988e+04,1.590992714161e+00,2.224649216809e-01,
1.347045619204e+04,1.591593296271e+00,2.341905927921e-01,
1.323944509731e+04,1.592153931959e+00,2.462561436759e-01,
1.301239571887e+04,1.592677265410e+00,2.586531578840e-01,
1.278924011543e+04,1.593165767434e+00,2.713722021277e-01,
1.256991151082e+04,1.593621746619e+00,2.844028681570e-01,
1.235434427409e+04,1.594047359792e+00,2.977338207047e-01,
1.214247389978e+04,1.594444621837e+00,3.113528509573e-01,
1.193423698869e+04,1.594815414893e+00,3.252469349692e-01,
1.172957122887e+04,1.595161496977e+00,3.394022963975e-01,
1.152841537700e+04,1.595484510064e+00,3.538044729099e-01,
1.133070924004e+04,1.595785987649e+00,3.684383855986e-01,
1.113639365723e+04,1.596067361839e+00,3.832884107292e-01,
1.094541048238e+04,1.596329969980e+00,3.983384531520e-01,
1.075770256649e+04,1.596575060866e+00,4.135720207187e-01,
1.057321374062e+04,1.596803800554e+00,4.289722990616e-01,
1.039188879911e+04,1.597017277793e+00,4.445222261238e-01,
1.021367348304e+04,1.597216509112e+00,4.602045658570e-01,
1.003851446400e+04,1.597402443575e+00,4.760019805454e-01,
9.866359328138e+03,1.597575967224e+00,4.918971012542e-01,
9.697156560468e+03,1.597737907243e+00,5.078725959482e-01,
9.530855529460e+03,1.597889035840e+00,5.239112348758e-01,
9.367406471888e+03,1.598030073883e+00,5.399959528601e-01,
9.206760477937e+03,1.598161694293e+00,5.561099081954e-01,
9.048869476572e+03,1.598284525220e+00,5.722365378923e-01,
8.893686221148e+03,1.598399153007e+00,5.883596090700e-01,
8.741164275275e+03,1.598506124961e+00,6.044632663390e-01,
8.591257998922e+03,1.598605951942e+00,6.205320750668e-01,
8.443922534762e+03,1.598699110782e+00,6.365510604630e-01,
8.299113794743e+03,1.598786046540e+00,6.525057424604e-01,
8.156788446904e+03,1.598867174619e+00,6.683821664091e-01,
8.016903902401e+03,1.598942882729e+00,6.841669296350e-01,
7.879418302767e+03,1.599013532735e+00,6.998472039445e-01,
7.744290507384e+03,1.599079462369e+00,7.154107541867e-01,
7.611480081176e+03,1.599140986840e+00,7.308459530092e-01,
7.480947282504e+03,1.599198400331e+00,7.461417919634e-01,
7.352653051279e+03,1.599251977399e+00,7.612878891317e-01,
7.226558997270e+03,1.599301974281e+00,7.762744934680e-01,
7.102627388618e+03,1.599348630116e+00,7.910924860467e-01,
6.980821140546e+03,1.599392168081e+00,8.057333784308e-01,
6.861103804262e+03,1.599432796457e+00,8.201893083697e-01,
6.743439556047e+03,1.599470709623e+00,8.344530330420e-01,
6.627793186545e+03,1.599506088978e+00,8.485179200609e-01,
6.514130090218e+03,1.599539103812e+00,8.623779364549e-01,
6.402416254996e+03,1.599569912110e+00,8.760276358353e-01,
6.292618252096e+03,1.599598661305e+00,8.894621439571e-01,
6.184703226022e+03,1.599625488988e+00,9.026771428722e-01,
6.078638884733e+03,1.599650523557e+00,9.156688538682e-01,
5.974393489977e+03,1.599673884835e+00,9.284340193757e-01,
5.871935847797e+03,1.599695684642e+00,9.409698840201e-01,
5.771235299197e+03,1.599716027328e+00,9.532741749816e-01,
5.672261710964e+03,1.599735010271e+00,9.653450818193e-01,
5.574985466655e+03,1.599752724344e+00,9.771812359046e-01,
5.479377457732e+03,1.599769254350e+00,9.887816895958e-01,
5.385409074854e+03,1.599784679424e+00,1.000145895280e+00,
5.293052199313e+03,1.599799073415e+00,1.011273684395e+00,
5.202279194625e+03,1.599812505237e+00,1.022165246530e+00,
5.113062898254e+03,1.599825039198e+00,1.032821108708e+00,
5.025376613487e+03,1.599836735312e+00,1.043242114918e+00,
4.939194101447e+03,1.599847649578e+00,1.053429405990e+00,
4.854489573238e+03,1.599857834256e+00,1.063384399858e+00,
4.771237682232e+03,1.599867338114e+00,1.073108772288e+00,
4.689413516478e+03,1.599876206658e+00,1.082604438096e+00,
4.608992591257e+03,1.599884482355e+00,1.091873532926e+00,
4.529950841744e+03,1.599892204832e+00,1.100918395595e+00,
4.452264615818e+03,1.599899411070e+00,1.109741551051e+00,
4.375910666976e+03,1.599906135577e+00,1.118345693961e+00,
4.300866147381e+03,1.599912410553e+00,1.126733672939e+00,
4.227108601024e+03,1.599918266049e+00,1.134908475438e+00,
4.154615957005e+03,1.599923730104e+00,1.142873213302e+00,
4.083366522928e+03,1.599928828886e+00,1.150631108984e+00,
4.013338978409e+03,1.599933586813e+00,1.158185482430e+00,
3.944512368698e+03,1.599938026668e+00,1.165539738630e+00,
3.876866098407e+03,1.599942169716e+00,1.172697355817e+00,
3.810379925350e+03,1.599946035798e+00,1.179661874309e+00,
3.745033954480e+03,1.599949643427e+00,1.186436885994e+00,
3.680808631943e+03,1.599953009881e+00,1.193026024422e+00,
3.617684739221e+03,1.599956151283e+00,1.199432955509e+00,
3.555643387383e+03,1.599959082678e+00,1.205661368823e+00,
3.494666011434e+03,1.599961818104e+00,1.211714969437e+00,
3.434734364760e+03,1.599964370662e+00,1.217597470338e+00,
3.375830513663e+03,1.599966752577e+00,1.223312585362e+00,
3.317936832002e+03,1.599968975256e+00,1.228864022635e+00,
3.261035995912e+03,1.599971049344e+00,1.234255478510e+00,
3.205110978626e+03,1.599972984775e+00,1.239490631974e+00,
3.150145045373e+03,1.599974790818e+00,1.244573139492e+00,
3.096121748379e+03,1.599976476123e+00,1.249506630292e+00,
3.043024921936e+03,1.599978048762e+00,1.254294702048e+00,
2.990838677572e+03,1.599979516265e+00,1.258940916953e+00,
2.939547399293e+03,1.599980885663e+00,1.263448798160e+00,
2.889135738910e+03,1.599982163513e+00,1.267821826569e+00,
2.839588611450e+03,1.599983355935e+00,1.272063437940e+00,
2.790891190636e+03,1.599984468640e+00,1.276177020321e+00,
2.743028904456e+03,1.599985506959e+00,1.280165911762e+00,
2.695987430798e+03,1.599986475862e+00,1.284033398309e+00,
2.649752693168e+03,1.599987379992e+00,1.287782712250e+00,
2.604310856477e+03,1.599988223679e+00,1.291417030608e+00,
2.559648322899e+03,1.599989010962e+00,1.294939473852e+00,
2.515751727803e+03,1.599989745613e+00,1.298353104826e+00,
2.472607935755e+03,1.599990431151e+00,1.301660927871e+00,
2.430204036589e+03,1.599991070859e+00,1.304865888129e+00,
2.388527341536e+03,1.599991667800e+00,1.307970871016e+00,
2.347565379438e+03,1.599992224834e+00,1.310978701856e+00,
2.307305893008e+03,1.599992744628e+00,1.313892145652e+00,
2.267736835165e+03,1.599993229673e+00,1.316713907002e+00,
2.228846365428e+03,1.599993682291e+00,1.319446630125e+00,
2.190622846377e+03,1.599994104650e+00,1.322092899013e+00,
2.153054840165e+03,1.599994498773e+00,1.324655237677e+00,
2.116131105099e+03,1.599994866547e+00,1.327136110492e+00,
2.079840592274e+03,1.599995209735e+00,1.329537922625e+00,
2.044172442268e+03,1.599995529980e+00,1.331863020544e+00,
2.009115981893e+03,1.599995828815e+00,1.334113692596e+00,
1.974660721001e+03,1.599996107672e+00,1.336292169648e+00,
1.940796349343e+03,1.599996367887e+00,1.338400625784e+00,
1.907512733485e+03,1.599996610706e+00,1.340441179056e+00,
1.874799913777e+03,1.599996837291e+00,1.342415892275e+00,
1.842648101372e+03,1.599997048728e+00,1.344326773845e+00,
1.811047675295e+03,1.599997246031e+00,1.346175778631e+00,
1.779989179567e+03,1.599997430142e+00,1.347964808853e+00,
1.749463320374e+03,1.599997601946e+00,1.349695715010e+00,
1.719460963283e+03,1.599997762264e+00,1.351370296825e+00,
1.689973130516e+03,1.599997911864e+00,1.352990304202e+00,
1.660990998256e+03,1.599998051462e+00,1.354557438203e+00,
1.632505894011e+03,1.599998181728e+00,1.356073352036e+00,
1.604509294017e+03,1.599998303286e+00,1.357539652045e+00,
1.576992820689e+03,1.599998416717e+00,1.358957898712e+00,
1.549948240111e+03,1.599998522564e+00,1.360329607658e+00,
1.523367459577e+03,1.599998621336e+00,1.361656250645e+00,
1.497242525164e+03,1.599998713504e+00,1.362939256578e+00,
1.471565619357e+03,1.599998799511e+00,1.364180012502e+00,
1.446329058704e+03,1.599998879767e+00,1.365379864592e+00,
1.421525291524e+03,1.599998954659e+00,1.366540119144e+00,
1.397146895639e+03,1.599999024543e+00,1.367662043547e+00,
1.373186576162e+03,1.599999089756e+00,1.368746867253e+00,
1.349637163305e+03,1.599999150608e+00,1.369795782737e+00,
1.326491610240e+03,1.599999207393e+00,1.370809946438e+00,
1.303742990990e+03,1.599999260381e+00,1.371790479698e+00,
1.281384498351e+03,1.599999309827e+00,1.372738469675e+00,
1.259409441863e+03,1.599999355968e+00,1.373654970260e+00,
1.237811245800e+03,1.599999399023e+00,1.374541002959e+00,
1.216583447209e+03,1.599999439201e+00,1.375397557774e+00,
1.195719693972e+03,1.599999476692e+00,1.376225594066e+00,
1.175213742907e+03,1.599999511677e+00,1.377026041396e+00,
1.155059457897e+03,1.599999544323e+00,1.377799800360e+00,
1.135250808060e+03,1.599999574786e+00,1.378547743396e+00,
1.115781865937e+03,1.599999603213e+00,1.379270715584e+00,
1.096646805723e+03,1.599999629740e+00,1.379969535427e+00,
1.077839901524e+03,1.599999654493e+00,1.380644995610e+00,
1.059355525638e+03,1.599999677591e+00,1.381297863748e+00,
1.041188146879e+03,1.599999699145e+00,1.381928883116e+00,
1.023332328916e+03,1.599999719258e+00,1.382538773359e+00,
1.005782728649e+03,1.599999738027e+00,1.383128231191e+00,
9.885340946090e+02,1.599999755541e+00,1.383697931071e+00,
9.715812653858e+02,1.599999771884e+00,1.384248525865e+00,
9.549191680860e+02,1.599999787134e+00,1.384780647497e+00,
9.385428168132e+02,1.599999801365e+00,1.385294907572e+00,
9.224473111762e+02,1.599999814644e+00,1.385791897996e+00,
9.066278348233e+02,1.599999827036e+00,1.386272191567e+00,
8.910796540002e+02,1.599999838599e+00,1.386736342565e+00,
8.757981161343e+02,1.599999849389e+00,1.387184887314e+00,
8.607786484419e+02,1.599999859458e+00,1.387618344733e+00,
8.460167565602e+02,1.599999868854e+00,1.388037216878e+00,
8.315080232022e+02,1.599999877621e+00,1.388441989458e+00,
8.172481068352e+02,1.599999885803e+00,1.388833132346e+00,
8.032327403813e+02,1.599999893437e+00,1.389211100072e+00,
7.894577299407e+02,1.599999900561e+00,1.389576332306e+00,
7.759189535367e+02,1.599999907209e+00,1.389929254316e+00,
7.626123598825e+02,1.599999913412e+00,1.390270277430e+00,
7.495339671683e+02,1.599999919201e+00,1.390599799472e+00,
7.366798618707e+02,1.599999924603e+00,1.390918205186e+00,
7.240461975808e+02,1.599999929643e+00,1.391225866657e+00,
7.116291938535e+02,1.599999934347e+00,1.391523143711e+00,
6.994251350766e+02,1.599999938736e+00,1.391810384304e+00,
6.874303693583e+02,1.599999942832e+00,1.392087924904e+00,
6.756413074351e+02,1.599999946654e+00,1.392356090857e+00,
6.640544215972e+02,1.599999950220e+00,1.392615196746e+00,
6.526662446333e+02,1.599999953548e+00,1.392865546735e+00,
6.414733687929e+02,1.599999956653e+00,1.393107434906e+00,
6.304724447664e+02,1.599999959551e+00,1.393341145584e+00,
6.196601806833e+02,1.599999962255e+00,1.393566953654e+00,
6.090333411268e+02,1.599999964779e+00,1.393785124865e+00,
5.985887461658e+02,1.599999967133e+00,1.393995916126e+00,
5.883232704033e+02,1.599999969331e+00,1.394199575798e+00,
5.782338420410e+02,1.599999971381e+00,1.394396343966e+00,
5.683174419607e+02,1.599999973294e+00,1.394586452715e+00,
5.585711028201e+02,1.599999975080e+00,1.394770126386e+00,
5.489919081653e+02,1.599999976746e+00,1.394947581834e+00,
5.395769915582e+02,1.599999978300e+00,1.395119028670e+00,
5.303235357184e+02,1.599999979751e+00,1.395284669500e+00,
5.212287716803e+02,1.599999981105e+00,1.395444700154e+00,
5.122899779647e+02,1.599999982368e+00,1.395599309910e+00,
5.035044797644e+02,1.599999983547e+00,1.395748681710e+00,
4.948696481434e+02,1.599999984647e+00,1.395892992367e+00,
4.863828992508e+02,1.599999985673e+00,1.396032412768e+00,
4.780416935473e+02,1.599999986631e+00,1.396167108073e+00,
4.698435350452e+02,1.599999987525e+00,1.396297237897e+00,
4.617859705620e+02,1.599999988359e+00,1.396422956500e+00,
4.538665889854e+02,1.599999989137e+00,1.396544412964e+00,
4.460830205530e+02,1.599999989863e+00,1.396661751361e+00,
4.384329361421e+02,1.599999990541e+00,1.396775110921e+00,
4.309140465734e+02,1.599999991173e+00,1.396884626194e+00,
4.235241019258e+02,1.599999991763e+00,1.396990427204e+00,
4.162608908631e+02,1.599999992314e+00,1.397092639601e+00,
